Country,League,game_id,Season,Date,Time,Home,home_id,Away,Away_id,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Brazil,Serie A,587,2013,15-09-13,22:30,Santos,25,Botafogo RJ,25,1,2,2,2.82,3.24,2.76,2.96,3.3,2.8,2.66,3.19,2.58
Brazil,Serie A,588,2013,15-09-13,22:30,Vitoria,29,Nautico,29,2,1,1,1.62,3.91,6.58,1.75,4,7,1.61,3.67,5.46
Brazil,Serie A,589,2013,18-09-13,23:30,Gremio,17,Santos,17,1,1,0,1.63,3.69,6.08,1.65,3.85,7.5,1.6,3.63,5.73
Brazil,Serie A,590,2013,18-09-13,23:30,Vasco,28,Vitoria,28,1,2,2,1.56,4.39,6.45,1.62,4.5,6.6,1.54,3.92,5.79
Brazil,Serie A,591,2013,19-09-13,1:00,Coritiba,10,Goias,10,2,2,0,1.8,3.65,5.12,1.82,3.75,5.25,1.77,3.48,4.51
Brazil,Serie A,592,2013,19-09-13,1:00,Criciuma,11,Fluminense,11,1,2,2,2.95,3.36,2.57,3,3.4,2.65,2.76,3.22,2.47
Brazil,Serie A,593,2013,19-09-13,1:50,Cruzeiro,12,Botafogo RJ,12,3,0,1,1.66,4.19,5.39,1.69,4.19,6,1.63,3.75,5.11
Brazil,Serie A,594,2013,19-09-13,1:50,Ponte Preta,22,Corinthians,22,2,0,1,4.75,3.26,1.97,4.75,3.45,2.07,4,3.2,1.95
Brazil,Serie A,595,2013,19-09-13,1:50,Sao Paulo,26,Atletico-MG,26,1,0,1,2,3.51,4.13,2.17,3.51,4.13,2.04,3.29,3.55
Brazil,Serie A,596,2013,19-09-13,23:30,Flamengo RJ,14,Atletico-PR,14,2,4,2,2.21,3.38,3.63,2.38,3.38,3.63,2.22,3.21,3.17
Brazil,Serie A,597,2013,20-09-13,1:00,Bahia,6,Internacional,6,2,0,1,2.83,3.16,2.81,2.83,3.25,2.83,2.66,3.09,2.64
Brazil,Serie A,598,2013,20-09-13,1:00,Portuguesa,23,Nautico,23,3,0,1,1.46,4.9,7.26,1.5,5,8,1.42,4.36,7.07
Brazil,Serie A,599,2013,21-09-13,22:30,Fluminense,15,Coritiba,15,1,1,0,1.7,3.71,5.94,1.7,4,6.4,1.63,3.62,5.37
Brazil,Serie A,600,2013,22-09-13,1:00,Vitoria,29,Gremio,29,0,0,0,2.67,3.25,2.91,2.8,3.3,2.91,2.66,3.11,2.65
Brazil,Serie A,601,2013,22-09-13,20:00,Botafogo RJ,7,Bahia,7,1,2,2,1.51,4.5,7.16,1.55,4.5,7.16,1.49,4,6.42
Brazil,Serie A,602,2013,22-09-13,20:00,Corinthians,9,Cruzeiro,9,0,0,0,2.88,3.23,2.71,2.92,3.3,2.72,2.74,3.12,2.54
Brazil,Serie A,603,2013,22-09-13,20:00,Goias,16,Sao Paulo,16,1,0,1,2.87,3.28,2.69,2.91,3.28,2.8,2.7,3.08,2.62
Brazil,Serie A,604,2013,22-09-13,20:00,Internacional,18,Portuguesa,18,0,1,2,1.51,4.25,7.92,1.6,4.25,7.92,1.53,3.79,6.31
Brazil,Serie A,605,2013,22-09-13,20:00,Nautico,20,Flamengo RJ,20,0,0,0,3.9,3.33,2.15,4.05,3.45,2.15,3.55,3.26,2.04
Brazil,Serie A,606,2013,22-09-13,22:30,Atletico-MG,3,Vasco,3,2,1,1,1.62,4.28,5.78,1.62,4.5,6.36,1.56,3.78,5.8
Brazil,Serie A,607,2013,22-09-13,22:30,Atletico-PR,4,Ponte Preta,4,1,0,1,1.6,4.18,6.16,1.6,4.5,7.1,1.51,3.92,6.22
Brazil,Serie A,608,2013,22-09-13,22:30,Santos,25,Criciuma,25,2,1,1,1.63,3.99,6.19,1.67,3.99,6.2,1.62,3.65,5.41
Brazil,Serie A,609,2013,25-09-13,23:30,Criciuma,11,Atletico-MG,11,1,1,0,3.55,3.59,2.15,3.56,3.59,2.38,3.2,3.28,2.18
Brazil,Serie A,610,2013,26-09-13,1:00,Santos,25,Nautico,25,1,1,0,1.32,4.61,10.25,1.37,5.9,10.25,1.32,4.83,8.64
Brazil,Serie A,611,2013,28-09-13,22:30,Goias,16,Fluminense,16,1,2,2,2.53,3.26,3.09,2.7,3.26,3.09,2.53,3.06,2.81
Brazil,Serie A,612,2013,28-09-13,22:30,Nautico,20,Coritiba,20,3,0,1,2.99,3.35,2.55,3.6,3.45,2.55,3.05,3.21,2.29
Brazil,Serie A,613,2013,29-09-13,1:00,Botafogo RJ,7,Ponte Preta,7,0,1,2,1.59,4.26,6.18,1.59,4.4,6.5,1.54,3.91,5.76
Brazil,Serie A,614,2013,29-09-13,20:00,Bahia,6,Vasco,6,0,0,0,2.35,3.33,3.33,2.36,3.4,3.45,2.2,3.22,3.17
Brazil,Serie A,615,2013,29-09-13,20:00,Flamengo RJ,14,Criciuma,14,4,1,1,1.5,4.43,7.71,1.62,4.6,8,1.5,4,6.3
Brazil,Serie A,616,2013,29-09-13,20:00,Portuguesa,23,Corinthians,23,4,0,1,4.61,3.45,1.93,4.7,3.45,2.05,3.89,3.24,1.96
Brazil,Serie A,617,2013,29-09-13,20:00,Sao Paulo,26,Gremio,26,0,1,2,2.05,3.3,4.29,2.05,3.5,4.35,1.95,3.27,3.86
Brazil,Serie A,618,2013,29-09-13,22:30,Atletico-MG,3,Santos,3,3,1,1,1.7,4.21,4.97,1.7,4.33,5.5,1.67,3.68,4.78
Brazil,Serie A,619,2013,29-09-13,22:30,Atletico-PR,4,Vitoria,4,3,5,2,1.58,4.25,6.38,1.6,4.25,6.58,1.53,3.89,6.08
Brazil,Serie A,620,2013,29-09-13,22:30,Internacional,18,Cruzeiro,18,1,2,2,2.83,3.53,2.56,2.92,3.53,2.6,2.72,3.26,2.48
Brazil,Serie A,621,2013,01-10-13,23:30,Ponte Preta,22,Nautico,22,1,2,2,1.58,4.02,7.06,1.6,4.02,7.06,1.56,3.72,6.05
Brazil,Serie A,622,2013,02-10-13,23:30,Cruzeiro,12,Portuguesa,12,4,0,1,1.42,4.23,7.69,1.44,5.07,9.7,1.39,4.45,7.65
Brazil,Serie A,623,2013,02-10-13,23:30,Gremio,17,Atletico-PR,17,1,0,1,1.8,3.38,4.54,1.86,3.69,4.85,1.79,3.44,4.37
Brazil,Serie A,624,2013,03-10-13,1:00,Fluminense,15,Botafogo RJ,15,1,1,0,2.62,3.46,2.82,2.62,3.46,3.16,2.37,3.22,2.91
Brazil,Serie A,625,2013,03-10-13,1:00,Vitoria,29,Goias,29,2,1,1,1.99,3.56,4.13,2,3.6,4.3,1.93,3.41,3.76
Brazil,Serie A,626,2013,03-10-13,1:50,Corinthians,9,Bahia,9,2,0,1,1.7,3.29,6.26,1.73,3.9,6.26,1.67,3.46,5.3
Brazil,Serie A,627,2013,03-10-13,1:50,Coritiba,10,Flamengo RJ,10,0,2,2,2.72,3.04,3.03,2.72,3.3,3.15,2.51,3.04,2.87
Brazil,Serie A,628,2013,03-10-13,1:50,Santos,25,Sao Paulo,25,3,0,1,3.13,3.44,2.41,3.22,3.44,2.5,2.93,3.18,2.37
Brazil,Serie A,629,2013,03-10-13,23:30,Atletico-MG,3,Ponte Preta,3,4,0,1,1.39,5,9.38,1.4,5.4,10.5,1.35,4.64,8.53
Brazil,Serie A,630,2013,04-10-13,1:00,Vasco,28,Internacional,28,3,1,1,3.38,3.56,2.22,3.38,3.56,2.6,2.96,3.31,2.31
Brazil,Serie A,631,2013,05-10-13,22:30,Botafogo RJ,7,Gremio,7,0,1,2,2.24,3.3,3.6,2.3,3.45,3.6,2.17,3.23,3.27
Brazil,Serie A,632,2013,06-10-13,1:00,Sao Paulo,26,Vitoria,26,3,2,1,1.74,3.8,5.32,1.8,3.85,5.5,1.68,3.62,4.95
Brazil,Serie A,633,2013,06-10-13,20:00,Atletico-MG,3,Corinthians,3,0,0,0,2.17,3.17,4.03,2.2,3.35,4.05,2.06,3.19,3.61
Brazil,Serie A,634,2013,06-10-13,20:00,Atletico-PR,4,Coritiba,4,2,1,1,2.01,3.45,4.21,2.04,3.55,4.65,1.89,3.3,4.05
Brazil,Serie A,635,2013,06-10-13,20:00,Flamengo RJ,14,Vasco,14,1,1,0,2.29,3.51,3.27,2.38,3.51,3.6,2.17,3.26,3.24
Brazil,Serie A,636,2013,06-10-13,20:00,Internacional,18,Fluminense,18,1,0,1,1.79,3.6,5.24,1.85,3.75,5.4,1.77,3.49,4.46
Brazil,Serie A,637,2013,06-10-13,20:00,Nautico,20,Cruzeiro,20,1,4,2,5.54,4.06,1.67,6.4,4.09,1.7,5.34,3.71,1.61
Brazil,Serie A,638,2013,06-10-13,22:30,Bahia,6,Ponte Preta,6,1,1,0,2.06,3.3,4.18,2.13,3.55,4.3,1.96,3.26,3.86
Brazil,Serie A,639,2013,06-10-13,22:30,Goias,16,Criciuma,16,1,1,0,1.65,3.91,6.07,1.67,3.91,6.1,1.62,3.71,5.29
Brazil,Serie A,640,2013,06-10-13,22:30,Portuguesa,23,Santos,23,3,0,1,2.37,3.3,3.33,2.37,3.31,3.5,2.24,3.23,3.12
Brazil,Serie A,641,2013,09-10-13,23:30,Coritiba,10,Santos,10,1,0,1,2.24,3.33,3.57,2.25,3.44,3.57,2.16,3.27,3.26
Brazil,Serie A,642,2013,09-10-13,23:30,Gremio,17,Criciuma,17,1,2,2,1.52,4.3,7.32,1.52,4.55,7.7,1.47,4.06,6.84
Brazil,Serie A,643,2013,10-10-13,1:00,Bahia,6,Vitoria,6,2,0,1,2.75,3.23,2.83,2.79,3.35,3,2.57,3.17,2.7
Brazil,Serie A,644,2013,10-10-13,1:00,Ponte Preta,22,Atletico-MG,22,2,0,1,2.6,3.33,2.93,2.82,3.33,3,2.51,3.18,2.75
Brazil,Serie A,645,2013,10-10-13,1:50,Corinthians,9,Atletico-PR,9,0,0,0,2.14,3.3,3.92,2.14,3.45,4,1.99,3.29,3.73
Brazil,Serie A,646,2013,10-10-13,1:50,Cruzeiro,12,Sao Paulo,12,0,2,2,1.6,4.15,6.34,1.6,4.4,7,1.52,4.01,6.13
Brazil,Serie A,647,2013,10-10-13,1:50,Nautico,20,Botafogo RJ,20,1,3,2,3.24,3.62,2.28,3.7,3.62,2.29,3.15,3.32,2.17
Brazil,Serie A,648,2013,10-10-13,1:50,Vasco,28,Fluminense,28,1,0,1,2.81,3.32,2.72,2.9,3.4,2.72,2.73,3.23,2.51
Brazil,Serie A,649,2013,10-10-13,23:30,Portuguesa,23,Goias,23,1,2,2,1.75,3.85,5.13,1.76,3.9,5.6,1.7,3.73,4.63
Brazil,Serie A,650,2013,11-10-13,1:00,Flamengo RJ,14,Internacional,14,2,1,1,2.35,3.32,3.33,2.4,3.35,3.65,2.24,3.2,3.17
Brazil,Serie A,651,2013,12-10-13,22:30,Fluminense,15,Gremio,15,1,1,0,2.26,3.09,3.87,2.38,3.25,3.87,2.21,3.1,3.32
Brazil,Serie A,652,2013,12-10-13,22:30,Vitoria,29,Coritiba,29,2,1,1,1.99,3.44,4.32,2,3.5,4.6,1.92,3.31,3.95
Brazil,Serie A,653,2013,13-10-13,1:00,Santos,25,Ponte Preta,25,2,1,1,2.04,3.42,4.08,2.06,3.42,4.4,1.97,3.31,3.74
Brazil,Serie A,654,2013,13-10-13,20:00,Atletico-MG,3,Cruzeiro,3,1,0,1,2.63,3.49,2.8,2.9,3.49,2.8,2.65,3.29,2.53
Brazil,Serie A,655,2013,13-10-13,20:00,Criciuma,11,Vasco,11,3,2,1,2.5,3.51,2.93,2.5,3.51,3.13,2.37,3.24,2.89
Brazil,Serie A,656,2013,13-10-13,20:00,Internacional,18,Nautico,18,4,1,1,1.33,5.46,11.27,1.35,5.7,11.27,1.31,4.91,9.08
Brazil,Serie A,657,2013,13-10-13,20:00,Sao Paulo,26,Corinthians,26,0,0,0,2.31,3.14,3.65,2.4,3.2,3.68,2.25,3.02,3.33
Brazil,Serie A,658,2013,13-10-13,22:30,Atletico-PR,4,Portuguesa,4,1,0,1,1.75,3.76,5.36,1.77,3.81,5.9,1.68,3.6,4.95
Brazil,Serie A,659,2013,13-10-13,22:30,Botafogo RJ,7,Flamengo RJ,7,2,1,1,2.84,3.38,2.65,2.84,3.38,2.85,2.61,3.17,2.65
Brazil,Serie A,660,2013,13-10-13,22:30,Goias,16,Bahia,16,3,1,1,1.8,3.68,5.03,1.83,3.7,5.03,1.76,3.48,4.55
Brazil,Serie A,661,2013,16-10-13,23:30,Cruzeiro,12,Fluminense,12,1,0,1,1.55,4.44,6.42,1.57,4.65,6.9,1.51,4.11,5.83
Brazil,Serie A,662,2013,16-10-13,23:30,Santos,25,Internacional,25,0,0,0,2.67,3.45,2.77,2.67,3.45,3,2.49,3.22,2.76
Brazil,Serie A,663,2013,17-10-13,1:00,Criciuma,11,Portuguesa,11,1,3,2,2.23,3.39,3.55,2.23,3.43,3.85,2.12,3.28,3.35
Brazil,Serie A,664,2013,17-10-13,1:00,Ponte Preta,22,Coritiba,22,1,0,1,2.08,3.53,3.83,2.12,3.53,3.95,2.05,3.32,3.48
Brazil,Serie A,665,2013,17-10-13,1:00,Sao Paulo,26,Nautico,26,3,0,1,1.31,5.82,11.09,1.35,6,11.12,1.29,5.24,9.33
Brazil,Serie A,666,2013,17-10-13,1:50,Atletico-PR,4,Atletico-MG,4,1,0,1,2.13,3.42,3.8,2.13,3.6,4.15,2.01,3.33,3.59
Brazil,Serie A,667,2013,17-10-13,1:50,Flamengo RJ,14,Bahia,14,2,1,1,1.52,4.22,7.72,1.6,4.33,7.72,1.52,3.8,6.42
Brazil,Serie A,668,2013,17-10-13,1:50,Gremio,17,Corinthians,17,1,0,1,2.16,3.09,4.22,2.16,3.3,4.33,2.05,3.06,3.83
Brazil,Serie A,669,2013,17-10-13,23:30,Vasco,28,Goias,28,0,2,2,2.17,3.57,3.52,2.3,3.57,3.52,2.17,3.35,3.15
Brazil,Serie A,670,2013,18-10-13,1:00,Vitoria,29,Botafogo RJ,29,1,0,1,2.62,3.47,2.81,2.62,3.47,2.9,2.48,3.25,2.75
Brazil,Serie A,671,2013,19-10-13,20:00,Fluminense,15,Ponte Preta,15,1,1,0,1.77,3.64,5.41,1.78,3.8,5.6,1.71,3.47,4.89
Brazil,Serie A,672,2013,19-10-13,22:30,Nautico,20,Santos,20,1,5,2,2.85,3.29,2.7,3.3,3.8,2.7,2.83,3.24,2.41
Brazil,Serie A,673,2013,20-10-13,1:00,Corinthians,9,Criciuma,9,1,0,1,1.74,3.64,5.76,1.75,3.8,6.5,1.65,3.57,5.38
Brazil,Serie A,674,2013,20-10-13,19:00,Atletico-MG,3,Flamengo RJ,3,1,0,1,2.26,3.57,3.31,2.35,3.57,3.35,2.22,3.26,3.13
Brazil,Serie A,675,2013,20-10-13,19:00,Bahia,6,Sao Paulo,6,0,1,2,3.12,3.21,2.54,3.12,3.3,2.59,2.93,3.09,2.43
Brazil,Serie A,676,2013,20-10-13,19:00,Goias,16,Atletico-PR,16,3,0,1,2.2,3.49,3.48,2.22,3.49,3.56,2.16,3.29,3.24
Brazil,Serie A,677,2013,20-10-13,19:00,Internacional,18,Gremio,18,2,2,0,2.2,3.23,3.82,2.25,3.3,3.82,2.18,3.15,3.35
Brazil,Serie A,678,2013,20-10-13,21:30,Botafogo RJ,7,Vasco,7,2,2,0,2.35,3.52,3.17,2.37,3.55,3.75,2.14,3.29,3.31
Brazil,Serie A,679,2013,20-10-13,21:30,Coritiba,10,Cruzeiro,10,2,1,1,2.96,3.47,2.51,3.3,3.47,2.52,2.99,3.23,2.33
Brazil,Serie A,680,2013,20-10-13,21:30,Portuguesa,23,Vitoria,23,1,1,0,2.09,3.41,3.95,2.09,3.5,4.2,1.97,3.34,3.73
Brazil,Serie A,681,2013,26-10-13,21:30,Botafogo RJ,7,Atletico-MG,7,1,0,1,2.41,3.37,3.19,2.41,3.4,3.5,2.23,3.25,3.12
Brazil,Serie A,682,2013,26-10-13,21:30,Cruzeiro,12,Criciuma,12,5,3,1,1.32,5.65,10.69,1.36,5.66,10.69,1.32,5,8.76
Brazil,Serie A,683,2013,27-10-13,18:00,Bahia,6,Atletico-PR,6,1,1,0,2.22,3.27,3.71,2.4,3.4,3.71,2.2,3.14,3.3
Brazil,Serie A,684,2013,27-10-13,18:00,Corinthians,9,Santos,9,1,1,0,2.24,3.13,3.85,2.25,3.35,3.9,2.15,3.13,3.42
Brazil,Serie A,685,2013,27-10-13,18:00,Internacional,18,Sao Paulo,18,2,3,2,2.02,3.46,4.14,2.06,3.55,4.25,1.99,3.31,3.66
Brazil,Serie A,686,2013,27-10-13,18:00,Ponte Preta,22,Vasco,22,2,1,1,2.4,3.44,3.15,2.4,3.45,3.3,2.28,3.24,3.03
Brazil,Serie A,687,2013,27-10-13,18:00,Portuguesa,23,Flamengo RJ,23,0,0,0,3.51,3.62,2.16,3.51,3.62,2.3,3.16,3.31,2.18
Brazil,Serie A,688,2013,27-10-13,20:30,Coritiba,10,Gremio,10,4,0,1,2.5,3.15,3.25,2.5,3.25,3.3,2.4,3.01,3.05
Brazil,Serie A,689,2013,27-10-13,20:30,Fluminense,15,Vitoria,15,2,3,2,1.71,3.72,5.84,1.8,3.8,6,1.7,3.53,4.94
Brazil,Serie A,690,2013,27-10-13,20:30,Nautico,20,Goias,20,0,2,2,2.57,3.58,2.77,2.85,3.6,2.77,2.59,3.33,2.55
Brazil,Serie A,691,2013,02-11-13,21:30,Sao Paulo,26,Portuguesa,26,2,1,1,1.66,3.97,5.81,1.7,4.05,5.81,1.66,3.7,4.96
Brazil,Serie A,692,2013,02-11-13,21:30,Vasco,28,Coritiba,28,2,1,1,2.06,3.52,3.91,2.1,3.52,4.25,1.98,3.34,3.68
Brazil,Serie A,693,2013,02-11-13,23:00,Atletico-MG,3,Nautico,3,5,0,1,1.24,6.54,15.15,1.26,6.9,16,1.23,5.88,11.22
Brazil,Serie A,694,2013,03-11-13,19:00,Goias,16,Botafogo RJ,16,1,0,1,2.33,3.49,3.23,2.4,3.55,3.23,2.28,3.27,3.01
Brazil,Serie A,695,2013,03-11-13,19:00,Gremio,17,Bahia,17,0,0,0,1.61,3.88,6.92,1.61,4.05,7.2,1.54,3.7,6.34
Brazil,Serie A,696,2013,03-11-13,19:00,Santos,25,Cruzeiro,25,0,1,2,3.14,3.5,2.37,3.3,3.5,2.4,2.98,3.25,2.3
Brazil,Serie A,697,2013,03-11-13,19:00,Vitoria,29,Corinthians,29,1,1,0,2.3,3.3,3.48,2.45,3.3,3.48,2.28,3.1,3.18
Brazil,Serie A,698,2013,03-11-13,21:30,Atletico-PR,4,Internacional,4,1,0,1,2.45,3.41,3.08,2.6,3.41,3.11,2.42,3.19,2.87
Brazil,Serie A,699,2013,03-11-13,21:30,Criciuma,11,Ponte Preta,11,1,1,0,2.18,3.45,3.6,2.18,3.45,3.85,2.09,3.27,3.41
Brazil,Serie A,700,2013,03-11-13,21:30,Flamengo RJ,14,Fluminense,14,1,0,1,3.2,3.34,2.43,3.2,3.35,2.55,2.93,3.12,2.39
Brazil,Serie A,701,2013,09-11-13,21:30,Bahia,6,Atletico-MG,6,0,0,0,2.77,3.11,2.92,2.8,3.3,2.95,2.65,3.06,2.69
Brazil,Serie A,702,2013,09-11-13,21:30,Portuguesa,23,Coritiba,23,0,0,0,2.18,3.43,3.63,2.18,3.55,3.85,2.07,3.3,3.44
Brazil,Serie A,703,2013,09-11-13,23:00,Flamengo RJ,14,Goias,14,1,1,0,2.41,3.37,3.19,2.41,3.45,3.3,2.28,3.2,3.08
Brazil,Serie A,704,2013,10-11-13,19:00,Atletico-PR,4,Sao Paulo,4,3,0,1,2.44,3.29,3.21,2.45,3.37,3.25,2.36,3.19,2.95
Brazil,Serie A,705,2013,10-11-13,19:00,Cruzeiro,12,Gremio,12,3,0,1,1.75,3.57,5.8,1.75,3.8,6,1.65,3.52,5.42
Brazil,Serie A,706,2013,10-11-13,19:00,Internacional,18,Botafogo RJ,18,2,1,1,2.01,3.56,4.04,2.1,3.6,4.04,1.97,3.38,3.63
Brazil,Serie A,707,2013,10-11-13,19:00,Ponte Preta,22,Vitoria,22,0,3,2,2.38,3.3,3.32,2.4,3.35,3.34,2.29,3.19,3.05
Brazil,Serie A,708,2013,10-11-13,21:30,Corinthians,9,Fluminense,9,1,0,1,2.62,3.14,3.12,2.62,3.25,3.25,2.36,3.05,3.08
Brazil,Serie A,709,2013,10-11-13,21:30,Nautico,20,Criciuma,20,0,1,2,3.18,3.79,2.24,3.4,3.79,2.24,3.14,3.38,2.16
Brazil,Serie A,710,2013,10-11-13,21:30,Vasco,28,Santos,28,2,2,0,1.85,3.81,4.51,2,3.81,4.85,1.81,3.51,4.15
Brazil,Serie A,711,2013,13-11-13,21:30,Goias,16,Ponte Preta,16,2,0,1,1.65,4.03,5.91,1.7,4.1,6.5,1.6,3.76,5.36
Brazil,Serie A,712,2013,13-11-13,21:30,Gremio,17,Vasco,17,1,0,1,1.79,3.85,4.8,1.8,3.9,5.6,1.73,3.47,4.71
Brazil,Serie A,713,2013,13-11-13,23:00,Botafogo RJ,7,Portuguesa,7,0,0,0,1.59,4.21,6.34,1.65,4.33,6.5,1.58,3.86,5.5
Brazil,Serie A,714,2013,13-11-13,23:00,Criciuma,11,Atletico-PR,11,2,1,1,2.2,3.54,3.46,2.22,3.54,3.7,2.13,3.33,3.27
Brazil,Serie A,715,2013,13-11-13,23:50,Coritiba,10,Corinthians,10,0,1,2,2.63,3.03,3.17,2.63,3.2,3.3,2.41,3,3.06
Brazil,Serie A,716,2013,13-11-13,23:50,Sao Paulo,26,Flamengo RJ,26,2,0,1,2.54,3.15,3.19,2.54,3.5,3.3,2.35,3.15,3.01
Brazil,Serie A,717,2013,13-11-13,23:50,Vitoria,29,Cruzeiro,29,1,3,2,2.51,3.49,2.94,2.6,3.49,2.95,2.47,3.25,2.75
Brazil,Serie A,718,2013,14-11-13,21:30,Santos,25,Bahia,25,3,0,1,1.89,3.54,4.64,1.93,3.6,4.9,1.84,3.35,4.23
Brazil,Serie A,719,2013,14-11-13,23:00,Atletico-MG,3,Internacional,3,2,1,1,1.72,3.41,5.06,1.85,3.9,5.4,1.76,3.43,4.61
Brazil,Serie A,720,2013,14-11-13,23:00,Fluminense,15,Nautico,15,2,0,1,1.27,6.1,13.5,1.3,6.9,15,1.24,5.55,11.05
Brazil,Serie A,721,2013,16-11-13,21:30,Botafogo RJ,7,Atletico-PR,7,4,0,1,2.02,3.58,3.98,2.02,3.65,4.3,1.91,3.37,3.88
Brazil,Serie A,722,2013,16-11-13,23:00,Coritiba,10,Criciuma,10,1,2,2,1.68,3.78,6.01,1.75,3.8,6.01,1.66,3.57,5.16
Brazil,Serie A,723,2013,17-11-13,19:00,Corinthians,9,Vasco,9,0,0,0,2,3.28,4.54,2,3.45,5.1,1.85,3.23,4.41
Brazil,Serie A,724,2013,17-11-13,19:00,Cruzeiro,12,Ponte Preta,12,2,2,0,1.66,4.07,5.63,1.66,4.33,6.3,1.58,3.84,5.48
Brazil,Serie A,725,2013,17-11-13,19:00,Fluminense,15,Sao Paulo,15,2,1,1,1.65,3.78,6.42,1.7,4.05,6.42,1.63,3.6,5.39
Brazil,Serie A,726,2013,17-11-13,19:00,Vitoria,29,Santos,29,2,0,1,2.09,3.46,3.89,2.14,3.7,4.35,2,3.3,3.67
Brazil,Serie A,727,2013,17-11-13,21:30,Goias,16,Internacional,16,3,1,1,1.84,3.69,4.86,1.85,3.8,5.8,1.77,3.48,4.45
Brazil,Serie A,728,2013,17-11-13,21:30,Gremio,17,Flamengo RJ,17,2,1,1,1.48,4.28,8.68,1.52,4.35,9,1.44,3.98,7.59
Brazil,Serie A,729,2013,17-11-13,21:30,Nautico,20,Bahia,20,0,1,2,3.87,3.45,2.09,4.4,3.45,2.1,3.71,3.29,1.98
Brazil,Serie A,730,2013,17-11-13,21:30,Portuguesa,23,Atletico-MG,23,2,0,1,2.26,3.41,3.45,2.26,3.41,3.65,2.17,3.25,3.25
Brazil,Serie A,731,2013,23-11-13,21:30,Criciuma,11,Vitoria,11,1,1,0,2.39,3.43,3.19,2.39,3.5,3.3,2.29,3.28,2.98
Brazil,Serie A,732,2013,23-11-13,21:30,Vasco,28,Cruzeiro,28,2,1,1,1.79,4.03,4.58,1.9,4.15,4.8,1.78,3.63,4.17
Brazil,Serie A,733,2013,23-11-13,23:00,Atletico-MG,3,Goias,3,4,1,1,2.15,3.35,3.85,2.15,3.65,3.95,2.1,3.25,3.41
Brazil,Serie A,734,2013,24-11-13,19:00,Atletico-PR,4,Nautico,4,6,1,1,1.24,6.61,15.44,1.25,6.8,15.44,1.22,5.96,11.27
Brazil,Serie A,735,2013,24-11-13,19:00,Flamengo RJ,14,Corinthians,14,1,0,1,2.64,3.02,3.16,2.74,3.2,3.2,2.52,2.97,2.91
Brazil,Serie A,736,2013,24-11-13,19:00,Ponte Preta,22,Gremio,22,1,1,0,3.41,3.55,2.22,3.55,3.55,2.31,3.26,3.23,2.18
Brazil,Serie A,737,2013,24-11-13,19:00,Santos,25,Fluminense,25,1,0,1,3.1,3.37,2.47,3.25,3.45,2.65,2.9,3.21,2.39
Brazil,Serie A,738,2013,24-11-13,21:30,Bahia,6,Portuguesa,6,1,0,1,2.24,3.29,3.64,2.25,3.3,3.85,2.15,3.2,3.34
Brazil,Serie A,739,2013,24-11-13,21:30,Internacional,18,Coritiba,18,0,0,0,1.7,3.86,5.63,1.85,3.86,6,1.74,3.54,4.57
Brazil,Serie A,740,2013,24-11-13,21:30,Sao Paulo,26,Botafogo RJ,26,1,1,0,2.85,3.37,2.65,3,3.45,2.65,2.78,3.25,2.43
Brazil,Serie A,741,2013,30-11-13,21:30,Fluminense,15,Atletico-MG,15,2,2,0,1.8,3.66,5.1,1.8,3.85,5.5,1.69,3.55,4.9
Brazil,Serie A,742,2013,30-11-13,23:00,Corinthians,9,Internacional,9,0,0,0,2.54,3.1,3.22,2.55,3.3,3.31,2.42,3.02,3.02
Brazil,Serie A,743,2013,01-12-13,19:00,Coritiba,10,Botafogo RJ,10,2,1,1,2.28,3.54,3.29,2.48,3.54,3.31,2.26,3.24,3.06
Brazil,Serie A,744,2013,01-12-13,19:00,Criciuma,11,Sao Paulo,11,1,0,1,2.01,3.57,4.03,2.23,3.6,4.03,2,3.34,3.61
Brazil,Serie A,745,2013,01-12-13,19:00,Cruzeiro,12,Bahia,12,1,2,2,1.5,4.55,7.36,1.6,4.55,7.36,1.5,4.04,6.08
Brazil,Serie A,746,2013,01-12-13,19:00,Ponte Preta,22,Portuguesa,22,0,2,2,4.94,3.94,1.76,5.5,3.99,1.78,4.64,3.61,1.71
Brazil,Serie A,747,2013,01-12-13,19:00,Vasco,28,Nautico,28,2,0,1,1.2,7.59,16.87,1.22,7.9,19,1.18,6.61,13.67
Brazil,Serie A,748,2013,01-12-13,19:00,Vitoria,29,Flamengo RJ,29,4,2,1,1.66,4.05,5.68,1.67,4.15,6,1.6,3.76,5.38
Brazil,Serie A,749,2013,01-12-13,21:30,Gremio,17,Goias,17,1,0,1,1.75,3.65,5.56,1.8,3.7,5.8,1.75,3.43,4.74
Brazil,Serie A,750,2013,01-12-13,21:30,Santos,25,Atletico-PR,25,2,1,1,2.96,3.13,2.41,3.35,3.5,2.48,3.05,3.22,2.28
Brazil,Serie A,751,2013,07-12-13,21:00,Flamengo RJ,14,Cruzeiro,14,1,1,0,1.85,3.39,4.6,2,3.75,4.6,1.87,3.45,3.95
Brazil,Serie A,752,2013,07-12-13,21:30,Nautico,20,Corinthians,20,1,0,1,4.07,3.45,2.04,4.4,3.5,2.08,3.97,3.31,1.92
